"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",1.642699,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.775372,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",1.853587,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.716804,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",1.371534,"B"
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.33547,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.480406,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.47578,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.585127,"B"
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.558805,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.461919,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.520752,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.56131,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.711608,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.633301,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.671528,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.673621,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.613342,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.629391,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.6197,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","1996",7.885994,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","1997",7.164397,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","1998",7.126448,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","1999",7.950749,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2000",8.136558,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2001",9.007568,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2002",8.704282,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2003",8.978004,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2004",8.765619,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2005",8.833805,"B"
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2006",8.657104,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2007",8.108355,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2008",8.400937,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.781123,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2010",8.44956,"B"
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2011",8.003729,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2012",8.274586,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2013",7.93052,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2014",7.786956,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2015",7.517925,
"CHE","SELFEMPWEMP","MEN","PC_EMP","A","2016",7.822014,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",7.26421,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",7.870743,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",7.749818,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",7.609153,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",7.565394,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",3.597122,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",3.562647,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",3.480252,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",3.150325,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",3.188062,"B"
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",3.050678,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",3.220497,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",3.180473,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",3.050405,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",3.350075,"B"
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",3.088964,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",3.152157,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",3.296033,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",3.253937,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",3.213166,
"CHE","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",3.325942,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2006",7.127529,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2007",7.203145,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2008",7.429057,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.29537,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2010",6.858399,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.702497,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.499431,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.035707,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.848282,"B"
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.774772,
"TUR","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.924594,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.304671,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.386542,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.37092,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.307419,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.281478,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.233293,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.272972,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.246578,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.237281,"B"
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.189337,
"TUR","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.339033,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","1995",4.608256,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","1996",4.210519,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","1997",4.353017,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","1998",4.223991,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","1999",4.505674,"B"
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2000",4.397655,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2001",4.364519,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2002",4.193636,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2003",4.071017,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2004",4.119426,"B"
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.007217,"B"
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2006",3.969883,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2007",3.914928,"B"
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2008",3.950954,"B"
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2009",3.829785,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2010",3.525724,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2011",3.404535,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2012",3.32644,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2013",3.170604,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2014",3.292956,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2015",3.194267,
"GBR","SELFEMPWEMP","MEN","PC_EMP","A","2016",3.139398,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",1.63137,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",1.60577,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",1.711773,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.64807,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",1.433994,"B"
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.641786,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",1.598317,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.583881,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.620474,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.658114,"B"
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.51471,"B"
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.470767,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.499562,"B"
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.337778,"B"
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.389945,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.388083,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.288733,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.34971,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.358578,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.359188,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.216576,
"GBR","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.309467,
"USA","SELFEMPWEMP","MEN","PC_EMP","A","2013",3.436669,"E"
"USA","SELFEMPWEMP","MEN","PC_EMP","A","2014",3.42635,
"USA","SELFEMPWEMP","MEN","PC_EMP","A","2015",3.538436,
"USA","SELFEMPWEMP","MEN","PC_EMP","A","2016",3.368583,
"USA","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.244525,"E"
"USA","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.192194,
"USA","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.24098,
"USA","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.209291,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2003",6.741943,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2004",6.416519,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2005",6.229187,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2006",6.00808,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.813702,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.678926,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.607026,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.48209,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.249124,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.456175,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.470916,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.301097,
"BRA","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.130892,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",3.509656,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",3.417904,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",3.395874,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",3.234155,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",3.063329,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",2.910126,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",2.911062,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.970449,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.78576,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.820035,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.817351,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.686646,
"BRA","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.572414,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.855107,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.729996,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.395612,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2013",4.211257,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2014",4.222652,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.335033,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.275289,
"CHL","SELFEMPWEMP","MEN","PC_EMP","A","2017",6.125219,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.846495,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.848913,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.287435,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.519877,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.263142,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.428756,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.318843,
"CHL","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",2.404677,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","1997",3.659348,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","1998",3.848684,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","1999",5.427171,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2000",4.102921,"B"
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2001",3.26685,"N"
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2002",2.47678,"N"
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2003",3.36163,"N"
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.214088,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.032531,"B"
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2006",4.31632,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.063291,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.196412,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2009",6.143466,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.792797,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.445048,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.239573,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.038726,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.375648,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.334596,
"EST","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.513548,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",0,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.51047,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",1.831897,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.87213,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",0,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",0,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.985816,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",0,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.306095,"B"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.166181,"N"
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.588331,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.618647,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.747174,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.398351,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.604465,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.304497,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.404591,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.341128,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.991225,
"EST","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.305866,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","1995",7.36777,"B"
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","1998",7.31,"B"
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2001",7.1,"B"
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2004",1.75,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2005",6.74,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2008",6.827772,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.2,"B"
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2010",6.6,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.56,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.2,"B"
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.855095,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.699687,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2015",6.149947,
"ISR","SELFEMPWEMP","MEN","PC_EMP","A","2016",6.19632,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",1.066507,"B"
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.25,"B"
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",1.3,"B"
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.75,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.51,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.726258,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.687533,"B"
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.5,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.72,"B"
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.6,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.586159,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.498492,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.503764,
"ISR","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.51439,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","1996",4.663893,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","1997",4.139108,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","1998",5.150487,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","1999",4.884319,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2000",5.194805,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2001",5.176325,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2002",5.080926,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2003",4.397906,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2004",4.987981,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.403268,"B"
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2006",4.807692,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2007",4.727412,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2008",4.418954,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2009",4.668733,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.182568,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2011",4.913061,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2012",4.691962,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2013",4.501342,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2014",4.733484,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2015",4.84035,
"SVN","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.166357,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",2.148926,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",2.075,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.870999,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",2.350265,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.835773,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",2.121362,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.845556,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.826827,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.670195,"N"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.938534,"B"
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",2.177476,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.618871,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.691475,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.869585,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.105994,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.022365,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.945712,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.758296,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.967536,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.04928,
"SVN","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.935022,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2010",7.351508,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2011",7.377365,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2012",7.357588,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2013",7.263762,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2014",7.191144,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2015",7.11902,
"ZAF","SELFEMPWEMP","MEN","PC_EMP","A","2016",7.459427,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.717476,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.809749,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.400901,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.530829,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.423886,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.215238,
"ZAF","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.524765,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2010",6.633081,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.79093,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2012",8.415629,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.293563,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.569974,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2015",4.867517,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2016",8.863341,
"NZL","SELFEMPWEMP","MEN","PC_EMP","A","2017",8.928572,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",3.199052,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.495292,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",3.974794,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",3.057385,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",3.192446,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.796272,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",5.127673,
"NZL","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",4.256157,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","1998",4.340771,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","1999",4.97664,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2000",5.766793,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2001",6.278714,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2002",4.348763,"B"
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2003",4.998936,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2004",3.85421,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.333333,"B"
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2006",4.268775,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2007",4.528811,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.043341,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.803996,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.390287,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2011",4.987715,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.297219,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.464736,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.503513,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2015",6.007887,
"LVA","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.856068,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.871773,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",2.468861,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",2.360612,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",0,"N"
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.86632,"N"
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",0,"N"
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",2.466119,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",2.378893,"B"
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",2.40939,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.973022,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.835595,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.840894,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.663605,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.444649,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.485044,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.851928,
"LVA","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.31696,
