year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1995,21,62220,76787,1323773,1296623,8909,11.7,7091,9.3,213089,76903,136186,5.9,16.4,158788,58104,100684,4.5,12.2,54301,4.2,24.4,0,4880,4900,30133
1995,22,69816,86523,1386011,1363101,9912,11.6,8178,9.5,243880,93466,150414,6.9,17.9,198060,76292,121768,5.6,14.5,45820,3.4,29,0,5486,5540,38899
1995,23,26167,30688,420990,414733,3646,12,2980,9.8,62563,21243,41320,5.1,15.1,50048,17044,33004,4.1,12.1,12515,3,24.2,0,2010,2015,9920
1995,24,87612,107686,1800097,1762752,13076,12.3,10474,9.8,299445,104957,194488,6,17,224754,81931,142823,4.6,12.8,74691,4.2,25.6,0,6763,6809,40782
1995,25,117390,141833,2688219,2650051,16085,11.5,12878,9.2,406995,135246,271749,5.1,15.4,330659,112220,218439,4.2,12.5,76336,2.9,25,0,8204,8279,54833
1995,26,161096,199288,3654358,3569755,22284,11.3,17149,8.7,597540,210096,387444,5.9,16.7,428334,144992,283342,4.1,12,169206,4.7,24,0,11363,11415,72549
1995,27,90383,109932,2045556,1999258,12156,11.2,9487,8.7,312999,118805,194194,5.9,15.7,220403,74186,146217,3.7,11,92596,4.7,22,0,6068,6108,40151
1995,28,41773,51152,848155,831653,6227,12.3,5015,9.9,144770,58406,86364,7,17.4,111766,40151,71615,4.8,13.4,33004,4,26.8,0,3518,3525,22708
1995,29,101932,124894,2135774,2098938,15006,12.1,12286,9.9,341615,118156,223459,5.6,16.3,267942,93501,174441,4.5,12.8,73673,3.5,25.6,0,8397,8437,47136
1995,30,21493,24898,256194,250389,3317,13.5,2393,9.8,43508,17622,25886,7,17.4,31898,12724,19174,5.1,12.7,11610,4.7,25.4,0,1727,1730,8467
1995,31,35077,42237,657187,642471,4256,10.1,3555,8.5,97579,31771,65808,4.9,15.2,68146,24008,44138,3.7,10.6,29433,4.6,21.2,0,2445,2455,12227
1995,32,26897,31949,662927,640958,5405,17.4,3626,11.7,125532,53865,71667,8.4,19.6,81593,29020,52573,4.5,12.7,43939,6.9,25.4,0,2518,2523,17854
1995,33,25726,30296,459783,448680,3843,12.9,2870,9.6,75817,30385,45432,6.8,16.9,53610,20118,33492,4.5,11.9,22207,5,23.8,0,1901,1907,10675
1995,34,165141,192419,3138546,3100003,23192,12.2,18330,9.6,488210,172419,315791,5.6,15.7,411124,145942,265182,4.7,13.3,77086,2.4,26.6,0,12236,12338,70479
1995,35,29917,35712,490512,479681,4802,13.6,3798,10.8,88253,33996,54257,7.1,18.4,66591,26717,39874,5.6,13.9,21662,4.5,27.8,0,2603,2615,14310
1995,36,350203,409210,6662074,6616828,47664,11.7,41866,10.3,997173,354752,642421,5.4,15.1,906680,293126,613554,4.4,13.7,90493,1.4,27.4,0,29255,29371,160425
1995,37,128770,161947,2944610,2876894,19740,12.4,14259,8.9,457805,161002,296803,5.6,15.9,322372,110097,212275,3.8,11.2,135433,4.7,22.4,0,9687,9717,56778
1995,38,15221,17983,227002,222130,1745,9.8,1409,7.9,34192,10926,23266,4.9,15.4,24449,8829,15620,4,11,9743,4.4,22,0,943,949,4808
1995,39,185483,236995,4488182,4403850,24995,10.6,20059,8.5,669072,226608,442464,5.1,15.2,500408,162545,337863,3.7,11.4,168664,3.8,22.8,0,12872,12973,79237
1995,40,59817,72460,1022458,1008427,8568,11.9,7291,10.1,164093,59557,104536,5.9,16.3,136032,51323,84709,5.1,13.5,28061,2.8,27,0,5174,5191,27134
1995,41,68413,81318,1160949,1132074,11212,14,8514,10.6,207621,77017,130604,6.8,18.3,149870,53724,96146,4.7,13.2,57751,5.1,26.4,0,5654,5716,30651
1995,42,206887,257102,4635464,4570932,25863,10.1,21523,8.4,654518,225485,429033,4.9,14.3,525453,182141,343312,4,11.5,129065,2.8,23,0,14146,14219,91494
1995,44,21548,24250,376781,371131,2669,11.1,2273,9.4,55436,19387,36049,5.2,14.9,44136,14181,29955,3.8,11.9,11300,3,23.8,0,1552,1560,7546
1995,45,62675,78274,1368977,1342742,9858,12.8,7569,9.8,216667,82476,134191,6.1,16.1,164199,60129,104070,4.5,12.2,52468,3.9,24.4,0,5147,5177,30319
1995,46,17171,19969,264483,258190,2127,10.7,1669,8.4,38825,12469,26356,4.8,15,26238,10350,15888,4,10.2,12587,4.8,20.4,0,1163,1164,5405
1995,47,88817,111848,2136762,2071888,13707,12.4,10474,9.5,372529,125622,246907,6.1,18,242781,82241,160540,4,11.7,129748,6.3,23.4,0,7087,7139,43354
1995,48,304034,389147,6593278,6437669,51671,13.4,41292,10.7,1237687,477202,760485,7.4,19.2,926469,337018,589451,5.2,14.4,311218,4.8,28.8,0,27732,28005,180751
1995,49,32474,39149,733341,710460,5943,15.5,4039,10.6,139133,54216,84917,7.6,19.6,93370,33768,59602,4.8,13.1,45763,6.5,26.2,0,2763,2777,20254
1995,50,15904,17980,221819,219517,1927,10.8,1609,9,32625,10775,21850,4.9,14.9,28020,11567,16453,5.3,12.8,4605,2.1,25.6,0,1139,1140,6263
1995,51,113851,144500,2432181,2385108,17546,12.3,13532,9.5,395538,144859,250679,6.1,16.6,301392,107636,193756,4.5,12.6,94146,4,25.2,0,8710,8755,49887
1995,53,109793,131600,1911897,1885068,18020,13.8,14691,11.3,320160,123155,197005,6.5,17,266501,97854,168647,5.2,14.1,53659,2.9,28.2,0,9931,10012,56470
1995,54,30050,36575,517672,507859,4161,11.5,3257,9,82372,29326,53046,5.8,16.2,62745,24236,38509,4.8,12.4,19627,3.8,24.8,0,2163,2166,11015
1995,55,97668,118674,2149536,2111438,12225,10.4,9979,8.5,292374,93956,198418,4.4,13.8,216179,70291,145888,3.3,10.2,76195,3.6,20.4,0,6766,6876,39606
1995,56,12678,14691,152484,150101,1802,12.4,1400,9.6,26335,10259,16076,6.8,17.5,21569,7887,13682,5.3,14.4,4766,3.1,28.8,0,955,956,4198
1996,01,70247,87659,1529613,1517840,10721,12.4,8773,10.1,238477,89766,148711,5.9,15.7,214931,72132,142799,4.8,14.2,23546,1.5,28.4,0,6118,6118,37078
1996,02,12128,14441,177097,175631,1859,13,1522,10.7,30272,9714,20558,5.5,17.2,27340,10869,16471,6.2,15.6,2932,1.6,31.2,0,930,930,4441
1996,04,72373,89522,1560120,1519275,13178,15,9998,11.4,296539,115988,180551,7.6,19.5,214850,79970,134880,5.3,14.1,81689,5.4,28.2,0,6651,6652,43090
1996,05,45282,54317,890862,882467,6695,12.4,5674,10.5,131747,47090,84657,5.3,14.9,114957,37309,77648,4.2,13,16790,1.9,26,0,4006,4007,21723
1996,06,533916,656141,10953369,10867543,83444,12.8,73535,11.3,1937078,684629,1252449,6.3,17.8,1765426,671559,1093867,6.2,16.2,171652,1.6,32.4,0,48254,48266,308558
1996,08,88173,104559,1573399,1548413,15075,14.6,11757,11.4,305723,129590,176133,8.4,19.7,255751,103176,152575,6.7,16.5,49972,3.2,33,0,7651,7652,44769
1996,09,69027,81409,1412202,1403573,8146,10,7614,9.4,204463,81487,122976,5.8,14.6,187205,61224,125981,4.4,13.3,17258,1.3,26.6,0,4852,4853,28897
1996,10,15567,18533,323756,323605,2211,12.1,1854,10.1,48344,18331,30013,5.7,14.9,48041,17100,30941,5.3,14.8,303,0.1,29.6,0,1118,1118,6933
1996,11,14897,17886,388503,397889,1844,10.3,1689,9.5,48713,16730,31983,4.2,12.2,67484,16806,50678,4.2,17,-18771,-4.8,24.4,0,944,944,5785
1996,12,288960,352893,5267564,5192648,49338,14.1,42164,12.1,1024359,423981,600378,8.2,19.7,874527,340929,533598,6.6,16.8,149832,2.9,33.6,0,29226,29228,186712
1996,13,128308,161583,2948479,2903831,22432,14.1,17505,11,535314,209521,325793,7.2,18.4,446017,174934,271083,6,15.4,89297,3,30.8,0,11270,11271,76178
1996,15,21499,27072,421801,422490,2801,10.3,2835,10.5,60931,27470,33461,6.5,14.4,62309,20565,41744,4.9,14.7,-1378,-0.3,28.8,0,1776,1776,9072
1996,16,24803,29029,378847,373127,4159,14.6,3086,10.8,70054,27110,42944,7.3,18.8,58614,21906,36708,5.9,15.7,11440,3.1,31.4,0,2126,2126,12482
1996,17,215915,263187,4931639,4902424,28857,11,25080,9.6,727845,262148,465697,5.3,14.8,669415,206542,462873,4.2,13.7,58430,1.1,27.4,0,15940,15941,93439
1996,18,102077,128389,2381364,2376361,14091,11,12293,9.6,345501,128150,217351,5.4,14.5,335495,117631,217864,5,14.1,10006,0.4,28.2,0,7964,7965,48956
1996,19,57677,71152,1138560,1124169,6862,9.7,6092,8.6,156656,56230,100426,5,13.9,127874,40846,87028,3.6,11.4,28782,2.5,22.8,0,4022,4023,20974
1996,20,52766,64136,987242,972447,7189,11.3,6071,9.5,152017,57232,94785,5.9,15.6,122426,44893,77533,4.6,12.6,29591,3,25.2,0,4163,4163,24401
1996,21,62919,77957,1345354,1335854,8805,11.4,7522,9.7,205739,83980,121759,6.3,15.4,186738,61280,125458,4.6,14,19001,1.4,28,0,5145,5145,31797
1996,22,71286,88202,1427193,1407156,9777,11.2,7860,9,233665,80314,153351,5.7,16.6,193591,62986,130605,4.5,13.8,40074,2.8,27.6,0,5338,5339,33637
1996,23,26748,31348,425388,423512,3807,12.3,3033,9.8,59074,22973,36101,5.4,13.9,55322,18874,36448,4.5,13.1,3752,0.8,26.2,0,2123,2123,10892
1996,24,88572,108677,1804055,1801753,12346,11.4,11091,10.3,283577,108941,174636,6,15.7,278973,96172,182801,5.3,15.5,4604,0.2,31,0,7007,7012,43985
1996,25,119062,143754,2726620,2708174,15313,10.7,13184,9.2,393874,129224,264650,4.8,14.5,356982,135486,221496,5,13.2,36892,1.3,26.4,0,8329,8330,57694
1996,26,164295,203279,3695346,3676047,22098,11,17827,8.9,530278,182944,347334,5,14.4,491679,149146,342533,4.1,13.4,38599,1,26.8,0,11828,11828,76617
1996,27,92887,112583,2090722,2070519,12516,11.3,9804,8.8,300886,109205,191681,5.3,14.5,260480,78954,181526,3.8,12.6,40406,1.9,25.2,0,6267,6269,41788
1996,28,42269,51929,858244,853164,6295,12.2,5359,10.4,134611,56494,78117,6.6,15.8,124450,44819,79631,5.3,14.6,10161,1.2,29.2,0,3705,3705,22072
1996,29,103215,126733,2177649,2158053,14497,11.5,12457,9.9,333614,122184,211430,5.7,15.5,294423,99682,194741,4.6,13.6,39191,1.9,27.2,0,8556,8556,48704
1996,30,22079,25378,261714,258988,3290,13.1,2689,10.7,42418,17483,24935,6.8,16.4,36965,14290,22675,5.5,14.3,5453,2.1,28.6,0,1746,1746,8261
1996,31,35321,42573,682559,671920,4267,10.1,3840,9.1,97564,35437,62127,5.3,14.5,76285,24978,51307,3.7,11.4,21279,3.1,22.8,0,2617,2617,13617
1996,32,27947,33304,704405,683539,5563,17.1,4067,12.5,144594,65304,79290,9.6,21.2,102862,41433,61429,6.1,15,41732,6.2,30,0,2720,2720,20800
1996,33,26469,31128,477868,468910,3888,12.7,2977,9.7,74882,26268,48614,5.6,16,56965,20026,36939,4.3,12.1,17917,3.9,24.2,0,1939,1940,10861
1996,34,167550,194970,3162975,3151479,22753,11.7,19861,10.3,494784,182341,312443,5.8,15.7,471793,163457,308336,5.2,15,22991,0.7,30,0,13287,13290,71341
1996,35,30569,36595,504733,498067,4822,13.3,3798,10.5,88716,34869,53847,7,17.8,75384,27212,48172,5.5,15.1,13332,2.7,30.2,0,2599,2601,15775
1996,36,353159,412331,6685751,6672472,47794,11.6,43931,10.7,986566,373628,612938,5.6,14.8,960008,331690,628318,5,14.4,26558,0.4,28.8,0,30626,30629,175177
1996,37,132391,166207,3000574,2975330,20353,12.4,15587,9.5,452315,171783,280532,5.8,15.2,401827,134547,267280,4.5,13.5,50488,1.7,27,0,10141,10141,62086
1996,38,15398,18162,232278,230009,1714,9.5,1511,8.4,34540,13684,20856,5.9,15,30001,9598,20403,4.2,13,4539,2,26,0,998,998,4929
1996,39,187279,239476,4577439,4536693,24297,10.2,21523,9,669550,241266,428284,5.3,14.8,588058,187870,400188,4.1,13,81492,1.8,26,0,13662,13665,83410
1996,40,60598,73469,1059747,1041769,8700,11.9,7551,10.4,176961,73473,103488,7.1,17,141005,52203,88802,5,13.5,35956,3.5,27,0,5280,5283,28641
1996,41,70104,83597,1217015,1189725,11229,13.6,8675,10.5,214835,79393,135442,6.7,18.1,160255,56339,103916,4.7,13.5,54580,4.6,27,0,5877,5879,32452
1996,42,207805,258795,4683276,4664500,24959,9.7,22908,8.9,633359,233472,399887,5,13.6,595808,205616,390192,4.4,12.8,37551,0.8,25.6,0,15088,15090,98212
1996,44,21725,24464,377994,377494,2687,11,2426,10,50863,19028,31835,5,13.5,49862,18446,31416,4.9,13.2,1001,0.3,26.4,0,1662,1664,9645
1996,45,64103,80130,1398027,1383948,10219,12.9,8056,10.2,216613,87719,128894,6.3,15.7,188455,62619,125836,4.5,13.6,28158,2.1,27.2,0,5429,5429,32535
1996,46,17448,20283,268662,266747,2219,11,1888,9.4,37456,15242,22214,5.7,14,33625,12311,21314,4.6,12.6,3831,1.4,25.2,0,1289,1289,6352
1996,47,90434,114345,2148462,2143582,14090,12.5,11358,10,329491,133125,196366,6.2,15.4,319730,122873,196857,5.7,14.9,9761,0.5,29.8,0,7659,7663,69872
1996,48,310610,397019,6823845,6713351,52207,13.3,43281,11,1252211,499314,752897,7.4,18.7,1031223,377531,653692,5.6,15.4,220988,3.3,30.8,0,28625,28628,186478
1996,49,34162,41069,770418,751213,6375,15.9,4355,10.9,139950,58049,81901,7.7,18.6,101539,35220,66319,4.7,13.5,38411,5.1,27,0,2992,2993,19996
1996,50,16040,18169,222844,222244,1953,10.8,1698,9.4,32538,12615,19923,5.7,14.6,31338,14947,16391,6.7,14.1,1200,0.5,28.2,0,1214,1214,6718
1996,51,115604,146732,2465732,2449973,17268,11.9,14830,10.2,386493,145866,240627,6,15.8,354975,119459,235516,4.9,14.5,31518,1.3,29,0,9331,9331,50222
1996,53,112031,134360,1948262,1931829,18622,14,15532,11.7,317948,125297,192651,6.5,16.5,285082,97789,187293,5.1,14.8,32866,1.7,29.6,0,10195,10198,55214
1996,54,30217,36895,519637,519318,3968,10.8,3532,9.6,76693,31649,45044,6.1,14.8,76054,24925,51129,4.8,14.6,639,0.2,29.2,0,2367,2367,11766
1996,55,98939,120286,2184472,2168526,12227,10.2,10486,8.8,278346,96140,182206,4.4,12.8,246453,79881,166572,3.7,11.4,31893,1.4,22.8,0,6943,6949,38286
1996,56,13002,15027,150823,151556,1891,12.7,1511,10.2,23438,9267,14171,6.1,15.5,24903,7658,17245,5.1,16.4,-1465,-0.9,31,0,1015,1015,4342
1997,01,71119,89421,1544154,1537043,11391,12.8,9689,10.9,261430,99693,161737,6.5,17,247208,88397,158811,5.8,16.1,14222,0.9,32.2,0,6363,6363,41788
1997,02,12384,14784,182122,179388,1988,13.6,1610,11,36540,12230,24310,6.8,20.4,31071,9703,21368,5.4,17.3,5469,3.1,34.6,0,970,970,4416
1997,04,74812,93249,1654717,1608847,14962,16.3,11406,12.5,370663,151056,219607,9.4,23,278924,118379,160545,7.4,17.3,91739,5.7,34.6,0,7065,7065,47498
1997,05,45623,55154,906694,896806,7014,12.8,6040,11,148425,55590,92835,6.2,16.6,128650,44221,84429,4.9,14.3,19775,2.3,28.6,0,4092,4092,22299
1997,06,541289,665108,11332883,11151803,90208,13.6,81035,12.3,2274112,822432,1451680,7.4,20.4,1911953,753272,1158681,6.8,17.1,362159,3.3,34.2,0,48557,48558,342815
1997,08,90837,108371,1630245,1601950,16708,15.7,12753,12,336499,142429,194070,8.9,21,279908,113297,166611,7.1,17.5,56591,3.5,35,0,7956,7956,50503
1997,09,69113,81941,1466891,1445493,8854,10.8,8331,10.2,246873,82514,164359,5.7,17.1,204076,76401,127675,5.3,14.1,42797,3,28.2,0,5019,5019,32797
1997,10,15973,19154,338020,330868,2598,13.8,2020,10.7,62268,24659,37609,7.5,18.8,47964,18795,29169,5.7,14.5,14304,4.3,29,0,1159,1159,7407
1997,11,14857,17806,389857,389370,1933,10.8,2035,11.4,56831,18692,38139,4.8,14.6,55856,21910,33946,5.6,14.3,975,0.3,28.6,0,1014,1014,6393
1997,12,292387,359980,5414423,5343300,53317,14.9,46047,12.9,1122453,468512,653941,8.8,21,980208,405105,575103,7.6,18.3,142245,2.7,36.6,0,30462,30463,199698
1997,13,131028,166115,3019603,2983982,23700,14.4,19063,11.6,585317,228088,357229,7.6,19.6,514075,199995,314080,6.7,17.2,71242,2.4,34.4,0,11964,11964,97130
1997,15,21466,27009,421133,421474,2915,10.8,2937,10.9,60451,20657,39794,4.9,14.3,61133,20405,40728,4.8,14.5,-682,-0.2,28.6,0,1762,1762,9598
1997,16,25575,30023,388360,383919,4554,15.4,3562,12,73581,29531,44050,7.7,19.2,64699,26317,38382,6.9,16.9,8882,2.3,33.8,0,2260,2260,11277
1997,17,217733,266291,5022294,4978069,30750,11.6,27510,10.4,808608,283940,524668,5.7,16.2,720158,261677,458481,5.3,14.5,88450,1.7,29,0,16572,16572,112741
1997,18,102793,130432,2432529,2408409,15338,11.8,13301,10.3,389829,135231,254598,5.6,16.2,341589,127676,213913,5.3,14.2,48240,2,28.4,0,8274,8274,54427
1997,19,57954,71920,1152760,1146531,7461,10.4,6709,9.4,172912,59467,113445,5.2,15.1,160456,57950,102506,5.1,14,12456,1.1,28,0,4155,4155,26799
1997,20,53327,65272,1023336,1005385,7971,12.3,6794,10.5,174529,68479,106050,6.8,17.4,138626,49444,89182,4.9,13.8,35903,3.6,27.6,0,4203,4203,24367
1997,21,63608,79348,1386671,1366187,9655,12.3,8237,10.5,237917,85042,152875,6.2,17.4,196948,72772,124176,5.3,14.4,40969,3,28.8,0,5161,5161,32270
1997,22,72192,89720,1461249,1445436,10564,11.9,9124,10.2,263696,93628,170068,6.5,18.2,232069,88544,143525,6.1,16.1,31627,2.1,32.2,0,5749,5749,36611
1997,23,27204,32013,435273,430596,3947,12.4,3290,10.4,67146,23415,43731,5.4,15.6,57792,22538,35254,5.2,13.4,9354,2.2,26.8,0,2075,2075,11602
1997,24,89546,110313,1869821,1837782,13880,12.7,12344,11.3,351998,132636,219362,7.2,19.2,287919,107704,180215,5.9,15.7,64079,3.5,31.4,0,7307,7307,43634
1997,25,121311,147093,2805737,2767461,16984,11.7,13728,9.4,465228,168258,296970,6.1,16.8,388676,136230,252446,4.9,14,76552,2.8,28,0,8285,8285,59442
1997,26,166302,205977,3788119,3743274,23454,11.5,20710,10.1,639530,217907,421623,5.8,17.1,549840,192929,356911,5.2,14.7,89690,2.4,29.4,0,12533,12533,80058
1997,27,94571,115237,2143862,2119083,13881,12.2,11250,9.9,344773,119717,225056,5.6,16.3,295214,114073,181141,5.4,13.9,49559,2.4,27.8,0,6750,6750,47812
1997,28,42810,52944,882831,871930,6596,12.6,5618,10.7,151278,53339,97939,6.1,17.3,129477,43883,85594,5,14.8,21801,2.5,29.6,0,3723,3723,20389
1997,29,103505,127642,2241057,2210438,15038,11.8,14111,11.1,372029,127305,244724,5.8,16.8,310792,114486,196306,5.2,14.1,61237,2.7,28.2,0,9120,9120,55995
1997,30,22631,26050,266218,264252,3473,13.5,2783,10.8,47415,18308,29107,6.9,17.9,43482,16603,26879,6.3,16.5,3933,1.4,33,0,1848,1848,9171
1997,31,35809,43191,689352,686399,4730,11,4103,9.6,106778,41841,64937,6.1,15.6,100871,32761,68110,4.8,14.7,5907,0.9,29.4,0,2551,2551,16260
1997,32,29497,35507,750512,727932,6636,19.2,4488,13,158020,68348,89672,9.4,21.7,112859,39432,73427,5.4,15.5,45161,6.2,31,0,2816,2816,18118
1997,33,26990,31813,489415,483945,3979,12.6,3306,10.5,80080,28118,51962,5.8,16.5,69139,25217,43922,5.2,14.3,10941,2.2,28.6,0,2070,2070,11713
1997,34,170254,198247,3258591,3211284,25247,12.8,21738,11,602262,212380,389882,6.6,18.8,507649,200003,307646,6.2,15.8,94613,3,31.6,0,13559,13559,80352
1997,35,30759,37189,512787,509114,5071,13.7,4446,12,95034,37901,57133,7.4,18.7,87688,30249,57439,5.9,17.2,7346,1.5,34.4,0,2831,2831,14972
1997,36,356925,417265,6802381,6749099,51095,12.3,46098,11.1,1130473,387219,743254,5.7,16.7,1023909,393546,630363,5.8,15.2,106564,1.5,30.4,0,30732,30732,177608
1997,37,136584,173190,3100807,3052055,24068,14.2,17075,10,523890,203133,320757,6.7,17.2,426386,156270,270116,5.1,14,97504,3.2,28,0,10575,10575,66103
1997,38,15261,18067,242658,237454,1770,9.8,1840,10.2,42709,13866,28843,5.8,18,32301,13579,18722,5.7,13.6,10408,4.4,27.2,0,1160,1160,7735
1997,39,188525,242011,4653770,4616927,26985,11.2,24451,10.1,752692,284352,468340,6.2,16.3,679007,238589,440418,5.2,14.7,73685,1.6,29.4,0,14410,14410,95574
1997,40,61285,74941,1095813,1077618,9811,13.2,8300,11.2,204126,79651,124475,7.4,18.9,167735,59688,108047,5.5,15.6,36391,3.3,31.2,0,5432,5432,33877
1997,41,71390,85533,1274898,1246464,11683,13.8,9680,11.4,246487,88290,158197,7.1,19.8,189619,71819,117800,5.8,15.2,56868,4.6,30.4,0,6118,6118,33245
1997,42,209371,262288,4768827,4730865,28280,10.8,24940,9.6,741428,257317,484111,5.4,15.7,665505,247271,418234,5.2,14.1,75923,1.6,28.2,0,15063,15063,110568
1997,44,21985,24753,388629,383505,2736,11.1,2452,10,60731,22004,38727,5.7,15.8,50483,17910,32573,4.7,13.2,10248,2.6,26.4,0,1663,1663,8942
1997,45,65651,82583,1437253,1418402,11173,13.7,8773,10.8,247057,97943,149114,6.9,17.4,209355,77787,131568,5.5,14.8,37702,2.6,29.6,0,5520,5520,36310
1997,46,17561,20549,276129,272405,2438,11.9,2123,10.4,44910,18240,26670,6.7,16.5,37462,14291,23171,5.2,13.8,7448,2.7,27.6,0,1352,1352,6873
1997,47,91591,116886,2207269,2179189,15087,13,12678,10.9,389303,149410,239893,6.9,17.9,333142,116904,216238,5.4,15.3,56161,2.6,30.6,0,8032,8032,54704
1997,48,314689,405103,7097037,6966375,55983,13.9,47888,11.9,1450743,568149,882594,8.2,20.8,1189419,469026,720393,6.7,17.1,261324,3.7,34.2,0,29979,29979,220929
1997,49,35629,43022,813763,793332,6948,16.5,4980,11.8,166847,70363,96484,8.9,21,125985,53433,72552,6.7,15.9,40862,5.1,31.8,0,3170,3170,22166
1997,50,16269,18497,229132,226081,2117,11.5,1805,9.8,36180,16081,20099,7.1,16,30077,11549,18528,5.1,13.3,6103,2.7,26.6,0,1216,1216,5982
1997,51,118049,150435,2577712,2522571,19450,13.1,15724,10.6,476494,177066,299428,7,18.9,366213,134175,232038,5.3,14.5,110281,4.4,29,0,9262,9262,55667
1997,53,113960,137179,1999705,1975920,19859,14.6,16914,12.4,395615,149567,246048,7.6,20,348046,154617,193429,7.8,17.6,47569,2.4,35.2,0,10332,10333,59617
1997,54,30407,37396,530054,524833,4245,11.4,3731,10,85098,31147,53951,5.9,16.2,74657,24040,50617,4.6,14.2,10441,2,28.4,0,2378,2378,12760
1997,55,100150,122451,2233896,2210322,13451,11.1,11304,9.3,328673,119807,208866,5.4,14.9,281524,97464,184060,4.4,12.7,47149,2.2,25.4,0,7013,7013,40403
1997,56,13159,15076,153389,151861,1920,12.7,1809,12,28880,10729,18151,7.1,19,25823,10058,15765,6.6,17,3057,2,34,0,1049,1049,4954
1998,01,71184,89772,1564264,1554924,10431,11.6,9870,11,247791,89511,158280,5.8,15.9,229111,93003,136108,6,14.7,18680,1.2,29.4,0,6666,6666,38934
1998,02,12574,15009,190351,186202,1987,13.3,1675,11.2,36366,13872,22494,7.4,19.5,28068,9436,18632,5.1,15.1,8298,4.4,30.2,0,1032,1032,4616
1998,04,75861,94828,1726839,1690810,13306,14.2,11412,12.1,343356,132954,210402,7.9,20.3,271299,113520,157779,6.7,16,72057,4.3,32,0,7528,7528,65412
1998,05,45392,55295,933508,922751,6505,11.8,6327,11.5,147810,59576,88234,6.5,16,126295,51145,75150,5.5,13.7,21515,2.3,27.4,0,4400,4400,23580
1998,06,547613,673732,11812947,11551112,87132,13,76362,11.4,2258893,830664,1428229,7.2,19.6,1735222,677762,1057460,5.9,15,523671,4.6,30,0,49757,49757,331103
1998,08,92986,111498,1720424,1675464,16134,14.7,12711,11.6,339436,133185,206251,7.9,20.3,249515,95993,153522,5.7,14.9,89921,5.4,29.8,0,8438,8438,48996
1998,09,69005,81916,1483816,1474336,8390,10.2,8255,10.1,229677,88146,141531,6,15.6,210716,72500,138216,4.9,14.3,18961,1.3,28.6,0,5284,5284,32961
1998,10,16294,19518,347160,342454,2476,12.8,2064,10.7,61666,25315,36351,7.4,18,52254,17460,34794,5.1,15.3,9412,2.7,30.6,0,1244,1244,8032
1998,11,14773,17793,399579,395209,1789,10.1,1752,9.8,58206,18996,39210,4.8,14.7,49465,15691,33774,4,12.5,8741,2.2,25,0,968,968,6749
1998,12,294299,362462,5629072,5517662,49783,13.8,46200,12.8,1113644,425701,687943,7.7,20.2,890823,375164,515659,6.8,16.1,222821,4.1,32.2,0,30924,30924,193097
1998,13,133252,169415,3114491,3068552,23294,13.9,19507,11.6,577911,228036,349875,7.4,18.8,486032,194306,291726,6.3,15.8,91879,3,31.6,0,12413,12413,86293
1998,15,21380,26808,415463,418240,2692,10,2864,10.6,58037,23996,34041,5.7,13.9,63591,24639,38952,5.9,15.2,-5554,-1.3,27.8,0,1795,1795,9526
1998,16,26008,30632,409440,398919,4217,13.9,3537,11.7,79501,34475,45026,8.6,19.9,58458,20750,37708,5.2,14.7,21043,5.2,29.4,0,2376,2376,11790
1998,17,219245,269011,5159503,5089815,28657,10.7,25421,9.5,803055,269736,533319,5.3,15.8,663679,227499,436180,4.5,13,139376,2.8,26,0,16454,16454,110528
1998,18,103255,131429,2492716,2462442,13798,10.5,12574,9.6,371745,136428,235317,5.5,15.1,311198,110912,200286,4.5,12.6,60547,2.5,25.2,0,8262,8262,51150
1998,19,58097,72351,1191965,1171738,6936,9.6,6340,8.8,170505,55767,114738,4.8,14.6,130051,43844,86207,3.7,11.1,40454,3.5,22.2,0,4134,4134,22128
1998,20,53594,65851,1057420,1040239,7349,11.2,6598,10.1,174983,65754,109229,6.3,16.8,140621,56748,83873,5.5,13.5,34362,3.3,27,0,4382,4382,26275
1998,21,64136,80353,1417791,1401123,9195,11.5,8019,10,227380,91628,135752,6.5,16.2,194043,66440,127603,4.7,13.8,33337,2.4,27.6,0,5302,5302,31200
1998,22,72602,90443,1511085,1486718,10014,11.1,9012,10,266032,95349,170683,6.4,17.9,217298,81380,135918,5.5,14.6,48734,3.3,29.2,0,5922,5922,42913
1998,23,27757,32679,449965,442486,3939,12.2,3180,9.8,67163,25821,41342,5.8,15.2,52204,20213,31991,4.6,11.8,14959,3.4,23.6,0,2176,2176,11816
1998,24,89974,110917,1922137,1899176,12765,11.5,11921,10.8,326154,126236,199918,6.6,17.2,280232,109612,170620,5.8,14.8,45922,2.4,29.6,0,7393,7393,50711
1998,25,122544,148564,2868378,2835988,15650,10.6,13772,9.3,449904,150811,299093,5.3,15.9,385123,127174,257949,4.5,13.6,64781,2.3,27.2,0,8862,8862,58658
1998,26,166559,206886,3875781,3828325,21766,10.5,20270,9.8,598413,213553,384860,5.6,15.6,503501,173595,329906,4.5,13.2,94912,2.4,26.4,0,13239,13239,85747
